Source,Target,Type,id,label,timeset,weight,text
peripatesis,jd_phd,Directed,5050,,,1.0,"RT @JD_PhD: Lots o’ @LeafletJS today as I prep the website for my #aiascs poster. Have a look at some temples! https://t.co/3pDVPMJ2L0
#law…"
magistrabl,jd_phd,Directed,5051,,,1.0,"RT @JD_PhD: Lots o’ @LeafletJS today as I prep the website for my #aiascs poster. Have a look at some temples! https://t.co/3pDVPMJ2L0
#law…"
paregorios,jd_phd,Directed,5052,,,2.0,Yo! @JD_PhD @Pompeiana79 @archaeology_aia @scsclassics #aiascs
connor_shank,jd_phd,Directed,5053,,,1.0,RT @JD_PhD: The poster is in the tube. #aiascs https://t.co/4dZjRYQGvK
jonathanhsy,jd_phd,Directed,5054,,,1.0,RT @JD_PhD: The poster is in the tube. #aiascs https://t.co/4dZjRYQGvK
tomwsmf,jd_phd,Directed,5055,,,1.0,RT @JD_PhD: The poster is in the tube. #aiascs https://t.co/4dZjRYQGvK
peregrinekiwi,jenserventi,Directed,5056,,,1.0,"RT @JenServenti: #aiascs Marie-Claire Beaulieu, Tufts, on the use of treebanking. More info on the Perseids project. http://t.co/jmgTYj5Vhi"
jaredsimard,jenserventi,Directed,5057,,,2.0,"""monuments matter"" -Parker #s20 #aiascs"
lislanna,jenserventi,Directed,5058,,,2.0,"Parker: pattern of defacement: ""taking offense,"" then appeals to heritage/sim, appeal to creator/ original semantics of symbol #s20 #aiascs"
earchaeol,jerolynmorrison,Directed,5059,,,5.0,"@JerolynMorrison Hurrah, and thanks for promoting @ucdarchaeology @EArchaeol for us! #aiascs #archaeology"
aidanosulliva15,jerolynmorrison,Directed,5060,,,2.0,"If you're going to #aiascs in Toronto, say hi to our friend Jerolyn Morrison #minoantastes ! @JerolynMorrison https://t.co/ojijUOGmGE"
lislanna,jerolynmorrison,Directed,5061,,,2.0,"I'm often overwhelmed even by interacting socially on Twitter (thus my frequent radio silence), but I'll be making an effort for #aiascs"
diffendale,jerolynmorrison,Directed,5062,,,2.0,@JerolynMorrison @archaeology_aia @ucdarchaeology #aiascs !
rogueclassicist,jhupress,Directed,5063,,,1.0,"RT @douglasboin: Worth cross-posting for #aiascs. 😉 Thanks, team! @JHUPress @BCPublishers @CUPAcademic @PrincetonUPress @Rout_Classics @Wil…"
douglasboin,jhupress,Directed,5064,,,1.0,"Worth cross-posting for #aiascs. 😉 Thanks, team! @JHUPress @BCPublishers @CUPAcademic @PrincetonUPress… https://t.co/qrzYdMzfgD"
prbrian,jhupress,Directed,5065,,,1.0,RT @mxmcadam: Hello #aiascs! Come visit us @ booth 144. @JHUPress https://t.co/QgOnlPvbJE
lislanna,jhupress,Directed,5066,,,1.0,"Chris Francese: in podcasting, use stories and imagine talking to your mom #aiascs"
opietasanimi,jhupress,Directed,5067,,,2.0,digital project reviews: most people who aren't classicists get their info about classics from the internet - Francese #s4 #aiascs
duclassicspgr,jhupress,Directed,5068,,,1.0,RT @mxmcadam: Hello #aiascs! Come visit us @ booth 144. @JHUPress https://t.co/QgOnlPvbJE
jhupress,jhupress,Directed,5069,,,1.0,RT @mxmcadam: Hello #aiascs! Come visit us @ booth 144. @JHUPress https://t.co/QgOnlPvbJE
mxmcadam,jhupress,Directed,5070,,,1.0,Hello #aiascs! Come visit us @ booth 144. @JHUPress https://t.co/QgOnlPvbJE
utexaspress,jhupress,Directed,5071,,,2.0,Steve Bourget on uniting iconography with archaeology to better understand Moche power structures… https://t.co/qq1XoCMUaN
michaelhelfield,joerogan,Directed,5072,,,1.0,"@joerogan ""Younger Dryas Cosmic Impact Cataclysm 12,800 Years Ago:
Extinction of Ice Age Giants"" at #AIASCS @archaeology_aia"
indirabrajesh,johannahan,Directed,5073,,,1.0,"RT @donnazuck: the always-brilliant @johannahan on kindness, #aiascs, and Chaucer: https://t.co/sQ7upI7aBN https://t.co/qWma0GS5DE"
innesalison,johannahan,Directed,5074,,,1.0,"RT @eidolon_journal: To Toronto wyth Love, by @johannahan in her column, ""Disciplinary Action."" #aiascs https://t.co/XKN7V4sXo2"
kat_molesworth,johannahan,Directed,5075,,,1.0,"RT @donnazuck: the always-brilliant @johannahan on kindness, #aiascs, and Chaucer: https://t.co/sQ7upI7aBN https://t.co/qWma0GS5DE"
nausicaa_ulysse,johannahan,Directed,5076,,,2.0,"RT @eidolon_journal: To Toronto wyth Love, by @johannahan in her column, ""Disciplinary Action."" #aiascs https://t.co/XKN7V4sXo2"
mxmcadam,johannahan,Directed,5077,,,3.0,"RT @johannahan: Here's (kind of) a boardgame for the #aiascs: @hashtagoras, consider yourself challenged! https://t.co/ozhRWjqEUG"
johannahan,johannahan,Directed,5078,,,2.0,"RT @eidolon_journal: To Toronto wyth Love, by @johannahan in her column, ""Disciplinary Action."" #aiascs https://t.co/XKN7V4sXo2"
ana_strophic,johannahan,Directed,5079,,,1.0,"RT @eidolon_journal: To Toronto wyth Love, by @johannahan in her column, ""Disciplinary Action."" #aiascs https://t.co/XKN7V4sXo2"
hashtagoras,johannahan,Directed,5080,,,2.0,@johannahan @donnazuck has there ever been an official #AIASCS board games session??
tiberiusimbrex,johannahan,Directed,5081,,,1.0,"RT @eidolon_journal: To Toronto wyth Love, by @johannahan in her column, ""Disciplinary Action."" #aiascs https://t.co/XKN7V4sXo2"
brewclassical,johannahan,Directed,5082,,,2.0,"From w Illinois to Chicago-LA-Reno-LA-Chicago in 2 weeks, team BCS is back home for 1 day before going to Toronto for #aiascs. #letsgocanada"
telemachus,johannahan,Directed,5083,,,2.0,"RT @donnazuck: the always-brilliant @johannahan on kindness, #aiascs, and Chaucer: https://t.co/sQ7upI7aBN https://t.co/qWma0GS5DE"
rogueclassicist,johannahan,Directed,5084,,,1.0,"RT @eidolon_journal: To Toronto wyth Love, by @johannahan in her column, ""Disciplinary Action."" #aiascs https://t.co/XKN7V4sXo2"
mjkennerly,johannahan,Directed,5085,,,1.0,"RT @donnazuck: the always-brilliant @johannahan on kindness, #aiascs, and Chaucer: https://t.co/sQ7upI7aBN https://t.co/qWma0GS5DE"
evelien_bracke,johannahan,Directed,5086,,,1.0,"RT @donnazuck: the always-brilliant @johannahan on kindness, #aiascs, and Chaucer: https://t.co/sQ7upI7aBN https://t.co/qWma0GS5DE"
timjoseph1843,johannahan,Directed,5087,,,1.0,"RT @donnazuck: the always-brilliant @johannahan on kindness, #aiascs, and Chaucer: https://t.co/sQ7upI7aBN https://t.co/qWma0GS5DE"
peripatesis,johannahan,Directed,5088,,,3.0,Post-#aiascs reading: https://t.co/10YgbYCPgf
opietasanimi,johannahan,Directed,5089,,,3.0,I'll probably be writing another wrap-up post after this year's #aiascs as well.
classicslib,johannahan,Directed,5090,,,1.0,"RT @donnazuck: the always-brilliant @johannahan on kindness, #aiascs, and Chaucer: https://t.co/sQ7upI7aBN https://t.co/qWma0GS5DE"
donnazuck,johannahan,Directed,5091,,,1.0,"the always-brilliant @johannahan on kindness, #aiascs, and Chaucer: https://t.co/sQ7upI7aBN https://t.co/qWma0GS5DE"
eidolon_journal,johannahan,Directed,5092,,,1.0,"To Toronto wyth Love, by @johannahan in her column, ""Disciplinary Action."" #aiascs https://t.co/XKN7V4sXo2"
romanpottery,jor,Directed,5093,,,1.0,RT @lizcoops: Intrepid @ClassicsNCL PhDs exploring Niagara Falls in temp -18 (factoring in wind chill)! Pre #aiascs conf @chrismologos @Jor…
jaredsimard,jor,Directed,5094,,,2.0,The only map you need all conference. Start H-10 and walk f-o-r-e-v-e-r #labyrinth #aiascs https://t.co/QB2qz3UVZR
chrismologos,jor,Directed,5095,,,1.0,RT @lizcoops: Intrepid @ClassicsNCL PhDs exploring Niagara Falls in temp -18 (factoring in wind chill)! Pre #aiascs conf @chrismologos @Jor…
livyaugusta,joyclassicist,Directed,5096,,,1.0,"RT @Joyclassicist: @livyaugusta #aiascs quotes Cicero to Caelius, very apropos. Res publica me valde sollicitat: The republic worries me co…"
dr_ahl,joyclassicist,Directed,5097,,,2.0,"Anyone going to the SEMCR panel? Live-tweet for the cheap seats, please. @Joyclassicist @arianeschwartz #aiascs #semcr"
timothyphin,joyclassicist,Directed,5098,,,2.0,RT @Joyclassicist: Here in Toronto! Looking forward to outreach panel Friday AM with @M_S_Fontaine @Paideiainstitut and others #aiascs
diyclassics,joyclassicist,Directed,5099,,,2.0,RT @Joyclassicist: Here in Toronto! Looking forward to outreach panel Friday AM with @M_S_Fontaine @Paideiainstitut and others #aiascs
rogueclassicist,joyclassicist,Directed,5100,,,1.0,RT @Joyclassicist: Here in Toronto! Looking forward to outreach panel Friday AM with @M_S_Fontaine @Paideiainstitut and others #aiascs
opietasanimi,joyclassicist,Directed,5101,,,1.0,RT @Joyclassicist: Here in Toronto! Looking forward to outreach panel Friday AM with @M_S_Fontaine @Paideiainstitut and others #aiascs
papyrologus,jstor,Directed,5102,,,1.0,I promise to find out why NYU does not have access to NYU press books published also @JSTOR @NYULibraries #aiascs https://t.co/c4R8WDVIzP
k8droste,jstpwalsh,Directed,5103,,,2.0,"RT @jstpwalsh: John Papadopoulos refers to large-scale studies based only on pottery evidence as ""colossi with feet of clay"" #dang #aiascs"
rogueclassicist,jstpwalsh,Directed,5104,,,8.0,"RT @jstpwalsh: John Papadopoulos refers to large-scale studies based only on pottery evidence as ""colossi with feet of clay"" #dang #aiascs"
jstpwalsh,jstpwalsh,Directed,5105,,,2.0,RT @JD_PhD: @jstpwalsh fewer pie charts with no N. #aiascs
jd_phd,jstpwalsh,Directed,5106,,,1.0,@jstpwalsh fewer pie charts with no N. #aiascs
flinarchaeology,jstpwalsh,Directed,5107,,,2.0,"RT @jstpwalsh: .@indyfromspace: ""space archaeology"" better than mid-troposphere pixel-based archaeology (for outreach, anyway) #aiascs"
opietasanimi,jstpwalsh,Directed,5108,,,1.0,starting with introductory remarks from Roger Bagnall #aiascs
mokersel,jstpwalsh,Directed,5109,,,2.0,"John Miller SCS: opportunity to revisit SCS policy, 1989! #aiascs #2j"
am_christensen,jstpwalsh,Directed,5110,,,1.0,RT @jstpwalsh: Third session I've heard making direct reference to current US politics and the election #aiascs
peregrinekiwi,jstpwalsh,Directed,5111,,,1.0,"RT @jstpwalsh: .@indyfromspace: ""space archaeology"" better than mid-troposphere pixel-based archaeology (for outreach, anyway) #aiascs"
classicslib,jstpwalsh,Directed,5112,,,1.0,RT @jstpwalsh: Boustrophedon sweater at @HockeyHallFame #aiascs https://t.co/EOeonrTcHe
sarahebond,jstpwalsh,Directed,5113,,,1.0,Super Bowl Location Rule: Academic conferences in Jan. should only be held in locations above 75°F outside or free Mai-Tais for all. #aiascs
isawlib,jtauber,Directed,5114,,,2.0,"RT @diyclassics: @jtauber All to say—during #ancmakers, I’ll try to get word out about the workshop not just to #aiascs but to #digiclass c…"
diyclassics,jtauber,Directed,5115,,,7.0,@jtauber #aiascs 2018 is in Boston—working hard to make #ancmakers such a success that it runs again next year.
lizgloyn,jtchlup,Directed,5116,,,2.0,RT @JTChlup: MM: dreams are supposedly unreliable in the autumn months! #aiascs #plutarch
bioarcholivia,kaitestiles,Directed,5117,,,1.0,"@LookingAtDirt @kaitestiles or anyone else, hashtag ideas for our #aiascs session? Maybe #NewMycenaean?"
sentantiq,kalanicraig,Directed,5118,,,2.0,"RT @kalanicraig: In the midst of #aha17, an #aiascs makerspace tweet! https://t.co/sf1qS68f43"
opietasanimi,katherineliong,Directed,5119,,,1.0,RT @katherineliong: @opietasanimi I can't make it to #aiascs and am counting on live tweeters to keep me in the loop. Looking forward to it!
eidolon_journal,keangarc,Directed,5120,,,1.0,RT @keangarc: Good reminder to be critical about our community and our field's inclusiveness as classicists head to Toronto for #aiascs thi…
diffendale,keangarc,Directed,5121,,,1.0,Torontonians must love their gladiators: they have an amphitheatre AND a coliseum. #aiascs https://t.co/UqyzFQb9hJ
rogueclassicist,keftiugal,Directed,5122,,,3.0,RT @keftiugal: @pompei79 @DorothyKing My #aiascs envy is now full blown and it's not even Saturday. #damnitIknewIshouldhavegone
kelly_j_baker,kelly_j_baker,Directed,5123,,,1.0,"RT @SORAAADWorkshop: rt: via  @JustinWolfers, .....   #aha17  #aiascs @NAASReligion ... @kelly_j_baker @womeninhighered #HigherEd https://t…"
soraaadworkshop,kelly_j_baker,Directed,5124,,,1.0,"rt: via  @JustinWolfers, .....   #aha17  #aiascs @NAASReligion ... @kelly_j_baker @womeninhighered #HigherEd https://t.co/71JniywtAl"
rogueclassicist,kelseymuseum,Directed,5125,,,3.0,RT @kelseymuseum: And here's Sunday's #aiascs schedule for University of Michigan #classics and #archaeology fans: https://t.co/86ZYLJonQz
diffendale,kelseymuseum,Directed,5126,,,3.0,RT @kelseymuseum: At #aiascs in Toronto? Check out this list of all of the #Umich research you'll want to see on Friday ! #GoBlue https://t…
mondo19641,kmullen72,Directed,5127,,,1.0,RT @kmullen72: The joint roundtable session is getting underway. Come down to the exhibit hall to join the discussion! #aiascs https://t.co…
archaeology_aia,kmullen72,Directed,5128,,,1.0,RT @kmullen72: The joint roundtable session is getting underway. Come down to the exhibit hall to join the discussion! #aiascs https://t.co…
rogueclassicist,kmullen72,Directed,5129,,,6.0,PP: other issues with character names being adapted according to language or production ... #aiascs #AncMakers
beldonstevens,kmullen72,Directed,5130,,,2.0,"Sometimes there's a plan, more often there's planeting #aiascs #ctsfmf https://t.co/V2euT9Rl1I"
upatras_greek,kmullen72,Directed,5131,,,1.0,RT @kmullen72: The joint roundtable session is getting underway. Come down to the exhibit hall to join the discussion! #aiascs https://t.co…
jaredsimard,kmullen72,Directed,5132,,,2.0,"webinars, online office hours, but outreach a looming concern #r2 #aiascs"
opietasanimi,kmullen72,Directed,5133,,,1.0,ok I'm heading soon to the Classics and Social Justice roundtable in the Sheraton Hall #aiascs
mxmcadam,kmullen72,Directed,5134,,,1.0,RT @kmullen72: Exhibit hall is open for business #aiascs https://t.co/ZPmE4hxS3a
gloriamugelli,lamaunipi,Directed,5135,,,2.0,"RT @lamaunipi: ""Dressing up for the festival: ritual clothes in Greek tragedy"" @gloriamugelli CAMP Panel at the 2017 #aiascs in Toronto #an…"
adamrabinowitz,lara_l_fabian,Directed,5136,,,2.0,RT @lara_l_fabian: Castellano on litra weight standards and indigeneity/ cultural contact in Sicily #aiascs #anscoins
margaretkclark,lara_l_fabian,Directed,5137,,,2.0,"Re: John T Morgan in AIA 2B, physicist &amp; classicist. Color me impressed. #numismatics #aiascs"
indwellinglang,latinitium,Directed,5138,,,1.0,"RT @QDicitur: Also @latinitium (language, lit, culture) &amp; @Alexander_Ver's Sermones Raedarii https://t.co/QYt3n7gpnM #aiascs #s4 #outreach…"
salvi_sitis,latinitium,Directed,5139,,,1.0,"RT @QDicitur: Also @latinitium (language, lit, culture) &amp; @Alexander_Ver's Sermones Raedarii https://t.co/QYt3n7gpnM #aiascs #s4 #outreach…"
qdicitur,latinitium,Directed,5140,,,2.0,"Also @latinitium (language, lit, culture) &amp; @Alexander_Ver's Sermones Raedarii https://t.co/QYt3n7gpnM #aiascs #s4… https://t.co/1jxkanfknR"
peripatesis,leafletjs,Directed,5141,,,1.0,"RT @JD_PhD: Lots o’ @LeafletJS today as I prep the website for my #aiascs poster. Have a look at some temples! https://t.co/3pDVPMJ2L0
#law…"
magistrabl,leafletjs,Directed,5142,,,1.0,"RT @JD_PhD: Lots o’ @LeafletJS today as I prep the website for my #aiascs poster. Have a look at some temples! https://t.co/3pDVPMJ2L0
#law…"
diyclassics,leafletjs,Directed,5143,,,1.0,"RT @JD_PhD: Lots o’ @LeafletJS today as I prep the website for my #aiascs poster. Have a look at some temples! https://t.co/3pDVPMJ2L0
#law…"
jd_phd,leafletjs,Directed,5144,,,2.0,"Lots o’ @LeafletJS today as I prep the website for my #aiascs poster. Have a look at some temples! https://t.co/3pDVPMJ2L0
#lawdny #lawdi"
bioarchitalia,liana_brent,Directed,5145,,,4.0,RT @liana_brent: Tracy Prowse speaking about migration in Roman and pre-Roman Apulia #aiascs #aiatoronto #sheraton https://t.co/b8Bxc57WRu
vergilophile,liana_brent,Directed,5146,,,1.0,Have a feeling I won't get much work done in the next couple of days because I'll be too avidly following the #aiascs twitter feed...
frantasticx,liana_brent,Directed,5147,,,1.0,"Visiting Persepolis Fortification Archive w/ Christina L. Chandler, and visual strategies of imperial power #aiascs https://t.co/Df14SS5ANV"
meddiss,libantiquity,Directed,5148,,,3.0,RT @LibAntiquity: Anyone arriving early to the #aiascs this year? There's a conference you can go to... https://t.co/lCBTQ1fyKm
ingerkuin,linden,Directed,5149,,,1.0,"Do you like Plato, but LOVE his Parmenides dialogue? Come to the Plato panel tomorrow around 8:30am! @Linden #aiascs"
wfdibble,linden,Directed,5150,,,1.0,Off to #aiascs!!! Toronto here I come
bcpublishers,linden,Directed,5151,,,1.0,"Lot of interest in The Other Middle Ages at #AIASCS
 https://t.co/akeWGYZjrE"
